"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Negative Feedback","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Tags"
"6/23/2022 12:33 pm","1539798658690031617","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1539798658690031617","A better way to handle conflict is going ""with"", not ""against"" it. This is the same principle of Aikido. Listen to how this Japanese martial art can help us improve #conflictresolution and lead better in the workplace. https://t.co/mxIsqqm0zV

#leadership #aikido #discoveringdata https://t.co/Omm8O3ebk4","https://youtu.be/cIsmS4ggM-w, https://twitter.com/LorisMarini/status/1539798658690031617/photo/1","20","20","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/22/2022 4:21 pm","107611871369003_413872767417877","Facebook","Post","Photo","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/413872767417877","","https://www.facebook.com/discoveringdata","0","0","0","0","0","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/22/2022 2:17 pm","1539462444233510912","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1539462444233510912","Technology is just a tool. The culture of the organization is what's critical in accomplishing business transformations.👉 https://t.co/ciIttyp9Zz 

#discoveringdata #datastrategy #informationarchitecture https://t.co/51WfeD41kn","https://youtu.be/9Qc8YIt-u6U, https://twitter.com/LorisMarini/status/1539462444233510912/photo/1","14","14","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/22/2022 12:33 pm","1539436271478652928","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1539436271478652928","We all just want to achieve better management of our data. But how do we do that? How do we get everyone on the same page and get them to understand the ""why""? 👉 https://t.co/xbtKiJWilw 

#discoveringdata #datastrategy #informationarchitecture https://t.co/JGF4Tguf6i","https://youtu.be/9hBsXKWBDwI, https://twitter.com/LorisMarini/status/1539436271478652928/photo/1","13","13","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/21/2022 9:00 pm","1539201608940195841","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1539201608940195841","What really is enterprise information architecture (EIA)? 👉 https://t.co/G4q0jAXi11 

#discoveringdata #datastrategy #informationarchitecture https://t.co/M5Ku9Ol6F2","https://youtu.be/AH2ZhaDgtgw, https://twitter.com/LorisMarini/status/1539201608940195841/photo/1","34","34","","","","","129","5.88%","2","2","2","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/21/2022 1:24 pm","1539086717398958081","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1539086717398958081","It's time to stop thinking too much about which technology can solve our data problems. We need to first think about the end-to-end impact of our data strategy 👉 https://t.co/J0acIpv4s9 

#discoveringdata #datastrategy #informationarchitecture https://t.co/YgRxHyyzfu","https://youtu.be/zn_wv27mzsw, https://twitter.com/LorisMarini/status/1539086717398958081/photo/1","32","32","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/18/2022 2:17 pm","1538012892942831623","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1538012892942831623","""Everyone has a different understanding of what data and information architecture means. Level-set within your working groups!"" - Dora Boussias👇 

#discoveringdata #datastrategy #informationarchitecture https://t.co/mbgbpJP0WW","https://twitter.com/LorisMarini/status/1538012892942831623/photo/1","42","42","","","","","129","0%","0","0","0","","","","","","","0","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/18/2022 1:24 pm","1537999557836951552","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1537999557836951552","""Business transformation is largely about getting people to work together. It has so much to do with the culture of the organization."" - Dora Boussias 👇 

#discoveringdata #datastrategy #informationarchitecture https://t.co/mqOKErDqdD","https://twitter.com/LorisMarini/status/1537999557836951552/photo/1","32","32","","","","","129","9.38%","3","0","0","","","","","","","0","0","","","3","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/18/2022 12:33 pm","1537986720871768064","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1537986720871768064","Because there are no standard definitions in the information architecture industry, we should be more compelled to have them within our teams and our organizations.👉 https://t.co/CbHJKLrF8t 

#discoveringdata #datastrategy #informationarchitecture https://t.co/NobNZJ7AUA","https://youtu.be/hZqVV6-2xxw, https://twitter.com/LorisMarini/status/1537986720871768064/photo/1","20","20","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/17/2022 2:17 pm","1537650504632832001","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1537650504632832001","""Great data leaders are pragmatic visionaries. They are resilient and know how to prioritize because everybody wants better data."" - Dora Boussias 👇

#discoveringdata #datastrategy #informationarchitecture https://t.co/NXRzsuvJHo","https://twitter.com/LorisMarini/status/1537650504632832001/photo/1","41","41","","","","","129","0%","0","0","0","","","","","","","0","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/17/2022 12:33 pm","1537624331454402560","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1537624331454402560","Information architecture is a techno-functional role. Learn best practices in order to adapt to its challenges👉 https://t.co/4RJ37QsKLC From the latest episode with Dora Boussias: The architecture of Information

#discoveringdata #datastrategy #informationarchitecture https://t.co/yD5qWiUrKU","https://youtu.be/ehy7LF2cdUk, https://twitter.com/LorisMarini/status/1537624331454402560/photo/1","32","32","","","","","129","3.13%","1","0","0","","","","","","","0","0","","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/16/2022 9:00 pm","1537389543296491520","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1537389543296491520","What does success look like in information architecture? Know how to identify the critical factors that will help you drive your business outcomes 👉 https://t.co/oXUwTqqn5P 

#discoveringdata #datastrategy #informationarchitecture https://t.co/02fQJ66Awx","https://youtu.be/ofeT1FydCpA, https://twitter.com/LorisMarini/status/1537389543296491520/photo/1","21","21","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/16/2022 12:33 pm","1537261941940363264","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1537261941940363264","""Let's understand the data first within the business context. Only then can we figure out the technology we need to bring in."" - Dora Boussias 👇

#discoveringdata #datastrategy #informationarchitecture https://t.co/fOGdkYlZSu","https://twitter.com/LorisMarini/status/1537261941940363264/photo/1","31","31","","","","","129","0%","0","0","0","","","","","","","0","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/15/2022 2:17 pm","1536925729182691328","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1536925729182691328","After differentiating between data architecture and information architecture, know how you can help your information architects succeed and do their job better👉 https://t.co/ot2Kl9ZtRL

#discoveringdata #datastrategy #informationarchitecture https://t.co/KqMFUarwl1","https://youtu.be/fHplrYTGsFw, https://twitter.com/LorisMarini/status/1536925729182691328/photo/1","23","23","","","","","129","8.7%","2","0","0","","","","","","","0","0","","0","2","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/15/2022 1:24 pm","1536912390691950592","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1536912390691950592","""Data literacy is also about understanding that we need governance and architecture if we are to trust our data."" - Dora Boussias 👇

#discoveringdata #datastrategy #informationarchitecture https://t.co/jzserUjRKc","https://twitter.com/LorisMarini/status/1536912390691950592/photo/1","96","96","","","","","674","4.17%","4","2","2","","","","","","","0","2","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/14/2022 2:17 pm","1536563339110846464","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1536563339110846464","How can you get people in your team and organization engaged in your data strategy?By being a visionary leader. 👉 https://t.co/62pDCOFQi1 

#discoveringdata #datastrategy #informationarchitecture https://t.co/AsiNeRtY1V","https://youtu.be/4hybHvlOTfY, https://twitter.com/LorisMarini/status/1536563339110846464/photo/1","21","21","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/14/2022 12:33 pm","1536537167132086272","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1536537167132086272","""Information architecture is about understanding the data within the business context."" - Dora Boussias 👇

#discoveringdata #datastrategy #informationarchitecture https://t.co/1ugXbGfqII","https://twitter.com/LorisMarini/status/1536537167132086272/photo/1","32","32","","","","","129","0%","0","0","0","","","","","","","0","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/11/2022 1:24 pm","1535462863262949376","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1535462863262949376","Learn about the context of enterprise information architecture and its role in your business 👉 https://t.co/9fynvObUXo Taken from the latest episode with Dora Boussias: The architecture of Information

#discoveringdata #datastrategy #informationarchitecture https://t.co/NhZy0eEqS4","https://youtu.be/0xi7HqI0I3c, https://twitter.com/LorisMarini/status/1535462863262949376/photo/1","36","36","","","","","129","2.78%","1","1","1","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/10/2022 9:00 pm","1535215258318647298","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1535215258318647298","What differentiates information architecture from data architecture is understanding the data within the business context. Listen/watch to learn how it affects your business transformation 👉 https://t.co/FETgDUxZuz 

#discoveringdata #datastrategy #informationarchitecture https://t.co/X03hCmLahX","https://youtu.be/D8vsMfJgU8Y, https://twitter.com/LorisMarini/status/1535215258318647298/photo/1","35","35","","","","","129","2.86%","1","0","0","","","","","","","0","0","","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/10/2022 2:17 pm","1535113793549762560","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1535113793549762560","Right information at the right time makes a team more effective. But how can we give our teams access to it? Follow along as Dora Boussias discusses the architecture of information in your org👉 https://t.co/ZgKEC4w0DG

#discoveringdata #datastrategy #informationarchitecture https://t.co/tQ2uFzhOfV","https://youtu.be/nz8GSH4uuPM, https://twitter.com/LorisMarini/status/1535113793549762560/photo/1","36","36","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
